ID,Institution ID,Name,Description,Email,Status,Visibility,Website,Instagram,Facebook,Twitter
208086,6178,Muslim Students Association,"<p>Assalamu Alaikum! (Peace Be Upon You!) The goal of the Muslim Student Association at Florida International University (referred to as MSA at FIU) is to create a stronger bond among Muslims in and around the South Florida area. We wish to provide correct and authentic information, for both Muslims and non-Muslims, regarding true Islamic theology (Aqeedah) and the Fundamentals of our Faith (Arkan al-Islam). We also aim to provide a safe haven for Muslims on campus, as well as provide an outlet for Muslims to meet each other. Through our endeavors, we hope not only to dispel any false and derogatory ideas towards Islam and Muslims but also to spread the true word and preach the Grace and Mercy of Allah. Indeed, Allah knows best. MSA at FIU is also responsible for: * Promoting unity and joint action among the Muslims on-campus, off-campus and in the surrounding communities. * Conducting social, religious and other activities in accordance with the best traditions of Islam. * Arranging and holding congregational prayers and Islamic religious festivals at appropriate times. * Promoting friendly relations between Muslims and non-Muslims. * Endeavoring to make Islamic teachings known to interested non-Muslims. * Respecting and upholding Islamic values.</p>",fiumsa@gmail.com,Active,Public,N/A,http://www.instagram.com/msa.fiu/,N/A,http://twitter.com/MSAFIU
207802,6178,National Association of Hispanic Journalists BBC,<p>Provide networking opportunities for Hispanic journalism students. Contribute the recognition and professional advancement of Hispanics in the news industry.</p>,pcorr025@fiu.edu,Active,Public,N/A,https://www.instagram.com/nahjfiu/,https://www.facebook.com/nahjfiu,N/A
327472,6178,National Organization of Minority Architecture Students at FIU,N/A,fiunomas@gmail.com,Active,Public,https://www.soflonoma.org/soflonomas,https://www.instagram.com/nomas_fiu/,N/A,N/A
208308,6178,National Pan-Hellenic Council,"<p>The <strong>National Pan-Hellenic Council (NPHC)</strong> also referred to as ""Divine 9"" is the governing body for Florida International University's 9 historically Black fraternities and sororities. These organizations were established under the premise of academic and social support to ensure student success and community uplift. The NPHC&rsquo;s purpose is to promote unity and expose members to the &ldquo;service for life&rdquo; philosophy and foster leadership development and scholarship. Furthermore, the NPHC promotes interaction through forums, meetings and other mediums for the exchange of information and engages in cooperative programming and initiatives through various activities and functions.</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://apa1906.net/"" target=""_blank"" rel=""noopener"">Alpha Phi Alpha Fraternity, Inc.</a></span></p>
<p>Chartered: 4/13/2001 | Founded: 12/4/1906</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://aka1908.com/"" target=""_blank"" rel=""noopener"">Alpha Kappa Alpha Sorority, Inc.</a></span></p>
<p>Chartered: 12/19/2004 | Founded: 1/15/1908</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://kappaalphapsi1911.com/"" target=""_blank"" rel=""noopener"">Kappa Alpha Psi Fraternity, Inc.</a>*</span></p>
<p>Chartered: 6/25/2005 | Founded: 1/5/1911</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://oppf.org/"" target=""_blank"" rel=""noopener"">Omega Psi Phi Fraternity, Inc.</a></span></p>
<p>Chartered: 11/1/2004 | Founded: 11/17/1911</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://www.deltasigmatheta.org/"" target=""_blank"" rel=""noopener"">Delta Sigma Theta Sorority, Inc.</a></span></p>
<p>Chartered: 11/10/1972 | Founded: 1/13/1913</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://phibetasigma1914.org/"" target=""_blank"" rel=""noopener"">Phi Beta Sigma Fraternity, Inc.</a></span></p>
<p>Chartered: 5/17/1980 | Founded: 1/9/1914</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://zphib1920.org/"" target=""_blank"" rel=""noopener"">Zeta Phi Beta Sorority, Inc.</a>*</span></p>
<p>Chartered: 5/12/1998 | Founded: 1/16/1920</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://www.sgrho1922.org/"" target=""_blank"" rel=""noopener"">Sigma Gamma Rho Sorority, Inc.</a></span></p>
<p>Chartered: 11/23/1997 | Founded: 11/12/1922</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;""><a href=""https://www.iotaphitheta.org/"" target=""_blank"" rel=""noopener"">Iota Phi Theta Fraternity, Inc.</a>*</span></p>
<p>Chartered: 1/10/2010 | Founded: 9/19/1963</p>
<p>&nbsp;</p>
<p>* = These organizations are currently not active at FIU.</p>
<p>&nbsp;</p>",fiunphc.president@gmail.com,Active,Public,http://nphc.fiu.edu,https://www.instagram.com/fiunphc/,N/A,N/A
208142,6178,National Society of Black Engineers,"<p>NSBE's mission is to increase the number of culturally responsible black engineers who excel academically, succeed professionally and positively impact the community. Listed below are some of the various objectives of NSBE FIU chapter. - To simulate and develop student interest in the various engineering, science technology and mathematics disciplines - To increase the number of minority students in these disciplines at both the undergraduate and graduate levels - To encourage members to seek advanced degrees in engineering or related fields or STEM majors and obtain professional engineering registration - To promote public awareness of engineering and the opportunities for minorities in the profession - To encourage and advise minority youths in their pursuit of an engineering career. - To function as a representative body on issues and development that affects the careers of minority engineers</p>",president.fiunsbe@gmail.com ,Active,Public,N/A,https://www.instagram.com/fiu_nsbe/,N/A,http://twitter.com/fiu_nsbe
208039,6178,National Society of Collegiate Scholars,"<p>The National Society of Collegiate Scholars (NSCS) is an honors organization that recognizes and elevates high achievers and accepts students from all majors. NSCS provides career and graduate school connections, leadership and service opportunities and gives out a million dollars in scholarships annually. Members are deeply committed to scholarship, leadership and service and as a result, are impacting their campus and local communities every day.</p>",fiunscs@gmail.com,Active,Public,https://nscs.org/,https://www.instagram.com/nscsfiu/?hl=en,http://facebook.com/nscs.fiu,N/A
207911,6178,National Student Exchange Club,<p>Become a part of an exhilarating and culturally enriching club. Meet students from all around the world! All FIU students are welcome to come to our club meetings and events!</p>,josemend@fiu.edu,Active,Public,https://nse.fiu.edu/,https://www.instagram.com/nseatfiu/,N/A,N/A
207738,6178,National Student Speech Language Hearing Association,"<p><span style=""font-weight: 400;"">We are the FIU chapter of the National Student Speech Language Hearing Association: An organization dedicated to working together as pre-professionals studying CSD to be better prepared for life after the degree. We:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Unite students interested in communication sciences and disorders&nbsp;</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ensure that students have access to resources and information to succeed in the field of audiology, speech pathology and speech-hearing research</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Provide opportunities for networking, enhancing knowledge, community service, fundraising and volunteer work</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contribute to the local South Florida community with fundraisers and volunteering opportunities</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Source guest speakers to give us a glimpse into the life of a Speech-Language Pathologist</span></li>
</ul>",fiunsslha1@gmail.com,Active,Public,N/A,https://www.instagram.com/fiunsslha/,http://facebook.com/groups/17475951489/,N/A
218216,6178,Navigators,"<p>The Navigators is a Christian organization that is all about helping students connect with God and each other. Our motto is to Know Christ, Make Him Know, and Help Others do the Same. We are a group open to all people to enjoy relationship with one another and explore the Bible. We do this through small group Bible studies every week and life-to-life discipleship.&nbsp;</p>
<p>We have an international student ministry as well! We come alongside students that come to FIU from all around the world. We help students learn english, have fun events around Miami, and engage in meaningful friendships.&nbsp;</p>",samuelchuxford@gmail.com,Active,Public,N/A,https://www.instagram.com/fiu_navs/,https://www.facebook.com/fiunavs,N/A
374383,6178,Nepalese Student Association-FIU,"<p>The Nepalese Student Association (NSA-FIU) is a student organization at [Florida International University] that brings together Nepalese students to create a supportive community. Through a variety of activities and events, NSA aims to celebrate Nepalese culture, promote academic success, and foster social connections among all the students in the University. From cultural festivals to educational workshops, NSA provides a platform for Nepalese students to thrive academically and socially while away from &nbsp;homeland.</p>",Nepalese Student Association-FIU,Active,Public,https://www.linkedin.com/company/nepalese-student-association-florida-international-university/?viewAsMember=true,N/A,https://www.facebook.com/profile.php?id=100094346933775,N/A
360229,6178,Nu Rho Psi ,"<p>Nu Rho Psi is the National Honor Society in Neuroscience, founded in 2006 by the&nbsp;Faculty for Undergraduate Neuroscience.&nbsp;Our Delta of Florida Chapter at Florida International University was founded in 2022. We are an independent non-profit, grass-roots organization comprised of neuroscientists, like you.</p>
<p>&nbsp;</p>
<p>The purpose of Nu Rho Psi is to encourage professional interest and excellence in scholarship, particularly in neuroscience; award recognition to students who have achieved such excellence in scholarship; advance the discipline of neuroscience; encourage intellectual and social interaction between students, faculty, and professionals in neuroscience and related fields; promote career development in neuroscience and related fields; increase public awareness of neuroscience and its benefits for the individual and society; and encourage service to the community.</p>
<p>&nbsp;</p>
<p>For more information, visit <a title=""Nu Rho Psi"" href=""http://www.nurhopsi.org""> www.nurhopsi.org</a> or contact us at nurhopsi@fiu.edu.</p>",nurhopsi@fiu.edu,Active,Public,http://nurhopsi.org,http://instagram.com/nurhopsifiu,N/A,N/A
221122,6178,Obstetrics and Gynecology Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
378718,6178,OE Honors College EdgeLab,"<p>We are a makerspace lab available to everyone in the FIU community located in OE 165. We have multiple machines that guests can use, or learn to use.</p>",edgelab@fiu.edu,Active,Public,https://honorsedgelab.fiu.edu/,N/A,N/A,N/A
315489,6178,Office of Engagement,"<p>FIU's Office of Engagement serves as a partner in collaboration to its community, faculty, and students. Through community partnerships, public private partnerships, multi-stakeholder coalitions, and leading in assists, the Office of Engagement is able to work with its stakeholders and unite collective resources to embrace the most complex challenges in the community and create impact, hope and opportunity.</p>",engage@fiu.edu,Active,Public,https://engagement.fiu.edu/,https://www.instagram.com/fiuengagement/,https://www.facebook.com/FIUEngagement,N/A
332563,6178,Office of Global Indigenous Forum,"<p>With the Indigenous leadership of the Global Indigenous Forum, the vision is for FIU to be known as a welcoming institution for Indigenous faculty, staff, students, and Indigenous peoples from local, regional and worldwide communities.</p>
<p>Recognizing our common values for land, territory, cultural preservation, a good life, and all our relations, through engaged partnerships and collaborations our mutual efforts focus on the issues and perspectives of Indigenous peoples locally and worldwide.</p>
<p>Through GIF efforts FIU will be recognized globally as a place for Indigenous issues to be openly and fairly discussed through courses, dialogs, conferences, media, exhibits, research publications, and engaged action-oriented activities.</p>",dibenite@fiu.edu,Active,Public,https://indigenous.fiu.edu/,https://www.instagram.com/fiu_gif/,N/A,N/A
220970,6178,Office of Social Justice and Inclusion,"<div>The Office of Social Justice &amp; Inclusion works with students, faculty, and staff to:</div>
<ul>
<li>Empower social change;</li>
<li>Advocate for diversity and inclusion;</li>
<li>Educate for justice and equity; and</li>
<li>Act with empathy and impact.&nbsp;</li>
</ul>
<p>Our team encourages Panthers to engage with us through the following programs, services, and resources:&nbsp;</p>
<ul>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/mlk-commemorative-celebration/index.php"" target=""_blank"" rel=""noopener"">Annual MLK Commemorative Celebration;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/social-justice-program/index.php"" target=""_blank"" rel=""noopener"">Fundamentals of Social Badge Program;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/programs/index.php"" target=""_blank"" rel=""noopener"">EVERFI Diversity, Equity, and Inclusion Training Program;&nbsp;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/inclusive-language-guide/index.php"" target=""_blank"" rel=""noopener"">Inclusive Language Guide;&nbsp;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/male-mentoring-initiative/index.php"" target=""_blank"" rel=""noopener"">Male Mentoring Initiative;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/index.php"">Pride Center;</a></li>
<li><a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/programs/index.php"" target=""_blank"" rel=""noopener"">Programs on Demand;</a></li>
<li>and&nbsp;<a href=""https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/womens-center/index.php"" target=""_blank"" rel=""noopener"">Women's Center</a></li>
</ul>",osji@fiu.edu,Active,Public,https://studentaffairs.fiu.edu/get-involved/social-justice-and-inclusion/index.php,https://www.instagram.com/fiu_osji/,N/A,N/A
208438,6178,Office of Student Conduct and Academic Integrity ,"<p>Student Conduct and Academic Integrity serves Florida International University by educating community members about the Student Conduct and Honor Code and the value of respecting others. Through the student conduct process, we hold students accountable for their behavior in a fair and developmental manner while upholding the rights of the community.</p>",N/A,Active,Public,N/A,N/A,N/A,N/A
350059,6178,Office of the Ombudsperson ,"<p>The Ombudsperson provides assistance to students who have encountered problems or conflicts within the university. Particularly problems not being adequately addressed through normal channels.&nbsp;The Ombudsperson may resolve problems through various methods, including making inquiries or referrals to the appropriate university department for review. The Ombuds empowers individuals to overcome disputes, conflicts and barriers that stand in the way of reaching their full potential.</p>",ombuds@fiu.edu,Active,Public,http://ombuds.fiu.edu,N/A,N/A,N/A
208267,6178,"Omega Psi Phi Fraternity, Inc.","<p>Omega Psi Phi Fraternity, Inc. is the first international fraternal organization founded on the campus of a historically black college. Omega Psi Phi was founded at Howard University located in Washington, D.C. The founders were three undergraduates -- Edgar Amos Love, Oscar James Cooper and Frank Coleman. Joining them was their faculty adviser, Ernest Everett Just.</p>
<p>From the initials of the Greek phrase meaning, ""friendship is essential to the soul"", the name Omega Psi Phi was derived. That phrase was selected as the motto.</p>
<p>Manhood, Scholarship, Perseverance and Uplift were adopted as Cardinal Principles.</p>",N/A,Active,Public,https://www.oppf.org/,N/A,N/A,N/A
208061,6178,Omicron Delta Kappa,"<p>Omicron Delta Kappa, the National Leadership Honor Society, was founded December 3, 1914, at Washington and Lee University in Lexington, Virginia by 15 student and faculty leaders. The founders formulated the idea that leadership of exceptional quality and versatility in college should be recognized, that representatives in all phases of college life should cooperate in worthwhile endeavors, and that outstanding students, faculty, and administrators should meet on a basis of mutual interest, understanding, and helpfulness. ODK&reg; was the first college honor society of a national scope to give recognition and honor for meritorious leadership and service in extracurricular activities and to encourage the development of general campus citizenship. Since its founding, Omicron Delta Kappa has initiated over 300,000 members. The Society recognizes achievement in the following five areas: * Scholarship * Athletics * Campus/ Community Service, Social/Religious Activities, and Campus Government * Journalism, Speech and the Mass Media * Creative and Performing Arts.</p>",fiuodk@gmail.com,Active,Public,N/A,https://www.instagram.com/fiu_odk/?hl=en,http://facebook.com/groups/411969675518236/,N/A
221157,6178,Oncology Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
208078,6178,Order of Omega,N/A,N/A,Active,Public,N/A,http://instagram.com/fiuorderofomega,http://facebook.com/FIU-Order-of-Omega,N/A
208473,6178,Order of the Torch,"<p>From a single building on what once was an abandoned airfield in southwest Miami-Dade County, plans were crafted in 1969 for the formation of what would become one of the largest universities in the country. Because of these unlikely beginnings, Florida International University has established itself as an anchor institution in South Florida by solving some of the greatest challenges of our time. FIU is dedicated to enriching the lives of the local and global community. Such organizational greatness is the result of the decades-long devotion of many devoted individuals. In 2003, a group of Panthers sought to establish a high honor that would pay homage to the work of the institution&rsquo;s greatest contributors &ndash; past, present, and future. The Order of the Torch is comprised of students, faculty, administrators/staff, alumni, and other devotees who have distinguished themselves as contributors to the greater university community and remain vested in the continued development and enhancement of FIU.</p>",torch@fiu.edu,Active,Public,http://torch.fiu.edu,N/A,N/A,N/A
208415,6178,Organization Advisors,N/A,N/A,Active,Public,N/A,N/A,N/A,N/A
216451,6178,Orientation and Family Programs,"<p>Whether it's through mandatory First-Year or Transfer Orientation, Panther Camp, family programming, or any of the other exciting initiatives we provide, they all seek to set you up for a successful and rewarding college experience. We are a resource for your transition to campus and throughout your college career!</p>",orient@fiu.edu,Active,Public,https://studentaffairs.fiu.edu/campus-services/orientation-and-family-programs/,https://instagram.com/fiuorientation/,https://www.facebook.com/FIUOrientation/,N/A
221158,6178,Orthopedic Surgery and Sports Medicine Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
221159,6178,Otolaryngology Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
372280,6178,Outdoor Club,<p>The purpose of this organization is to facilitate and practice safe outdoor adventures for all FIU students. To familiarize FIU students with the exciting activities that can be found in our revolving environment and facilitate the development of stronger connections to nature and outdoor adventures.</p>,fiuoutdoorsclub@gmail.com,Active,Public,N/A,https://instagram.com/fiu.outdoors?igshid=MjEwN2IyYWYwYw==,N/A,N/A
367142,6178,Pakistani Students Association,"<p>The Pakistani Students Association at Florida International University is dedicated to spreading the teachings of its culture to those who wish to attain a diverse educational experience. We strive to create an environment where each individual feels comfortable in his/her own skin and is able to identify a home within a South Asian community. As a populous, multiethnic community, the PSA aspires to bring all students together to experience the cultures and teachings of this diverse country.&nbsp;</p>",psaatfiu@gmail.com,Active,Public,N/A,N/A,N/A,N/A
208147,6178,Panther Aero (American Institute of Aeronautics & Astronautics) ,"<p><span style=""font-size: large;"">We are a group of students from Florida International University (FIU) who are passionate about Aerospace Engineering. Although most of our members belong to Mechanical and Computer Engineering, we welcome students from all disciplines.&nbsp;By joining our club you will have the opportunity to work hand in hand with other engineers and apply many engineering principles to real world problems. You will also learn to work in a team-based environment and meet our dedicated members.</span><span style=""font-size: medium;"">&nbsp;</span></p>
<p><span style=""text-decoration: underline;""><span style=""font-size: medium;"">Join our Discord!</span></span></p>
<p><span style=""font-size: medium;""><u>https://discord.gg/XkUG57kzNP</u></span></p>", aec@fiu.edu,Active,Public,http://fiuaero.weebly.com/,https://www.instagram.com/fiu_aero/,http://facebook.com/Fiuaeroclub,N/A
246804,6178,Panther Bionics,"<p>Panther Bionics is a multidisciplinary engineering student organization that seeks to bring together passionate and curious undergraduate and graduate engineering students to cultivate research ideas and different projects within the diverse fields of Science, Technology, Engineering, Arts, and Math (STEAM). Panther Bionics was established by the persistent and constant need to&nbsp; integrate and join different disciplines in engineering , similar to a company which incorporates the use of all of its workers skills to complete tasks while simultaneously improving different aspects in which the worker may not excel in .&nbsp; The organization aims to inspire, educate and empower student members by creating an environment that promotes creativity, innovation, and vision. The Multidisciplinary Engineering fields include biomedical engineering , mechanical engineering , electrical engineering , computer science and computer engineering and many more. Panther Bionics looks to bring all STEAM disciplines together to show the students how important each area (i.e. Music, Architecture, Math) can be to medical technology innovation. Multidisciplinary collaboration enables the students to work in teams to tackle the complex layers of&nbsp; engineering projects , accelerates development of knowledge, skills, networks, and experiences to prepare its members for their future careers. The main objective of Panther Bionics is to engage undergraduate student members in problem solving and design activities , similar to the senior design concepts ,&nbsp; throughout the year, and complete engineering- based projects that could potentially be presented at national and international competitions.&nbsp; The educational components of the organization encompass learning and practicing translational research techniques, acquiring industry related skills such as design and prototyping, quality control and testing procedures, and more.&nbsp; It also aids in helping students gain more exposure&nbsp; to and experience in their respective fields before entering the work-place in the form of volunteering , outreach events and possible internships and career building activities such as workshops. Panther Bionics proposes a structured platform to educate the student body about the critical ""bedside to bench to bedside"" approach to Biomedical innovation which incorporates the use of all disciplines in engineering . This approach is a repeating loop of research-based medical care, in which clinical (bedside) observations stimulate research efforts (bench), which leads back to the bedside for implementation and further clinical discovery. Panther Bionics will act as a stepping stone for students to take their efforts to the next level by establishing a link with industry partners.&nbsp; Panther Bionics will also aid in students gaining leadership and public speaking experience as students will essentially be put into teams to complete different tasks.</p>",pantherbionics@gmail.com,Active,Public,https://bme.fiu.edu/academics/student-resources/student-societies/panther-bionics-2,https://www.instagram.com/pantherbionics/,N/A,N/A
350050,6178,Panther Christian Life,"<p>Panther Christian Life's purpose is to share the saving Message of Christ&rsquo;s Salvation to the FIU community (Mark 16:15). We seek to make disciples on campus that would be able to reach the nations for Christ (Matthew 28:19-20). Our focus will be on encouraging and inspiring individuals to cultivate their relationship with Jesus Christ, and to train and equip believers to live out the Great Commission in their lives (Acts 1:8, 2 Timothy 2:2). We aim to serve the Body of Christ on campus, in accordance with Acts 2:42-47.&nbsp;</p>",joter059@fiu.edu,Active,Public,https://linktr.ee/Panther_Christian_Life,https://www.instagram.com/pantherchristianlife/,https://www.facebook.com/PantherChristianLife,N/A
208470,6178,Panther Esports,"<p>Panther Esports seeks to create an organized environment for competitive video games at FIU. We will represent FIU in national collegiate Esports competitions, and host competitive events. We intend to give everybody interested in playing multiplayer video games a place to meet others with similar interests.</p>
<p>If you are interested, please join our&nbsp;<a href=""https://go.fiu.edu/esports"">Discord Server</a>! Please fill out this <a href=""https://go.fiu.edu/panther-esports-app"">form</a> once you have joined the discord server to be verified as a student, alumni or guest!</p>",esportsclub@fiu.edu,Active,Public,http://discord.gg/esportsfiu,https://www.instagram.com/fiuesportsclub,http://facebook.com/EsportsFIU,http://twitter.com/FIUesports
208363,6178,Panther Gaming,Panther Gaming is a social club centered around video games. Our goal is bring together the gamers of FIU make a community unlike anything at FIU. ,N/A,Active,Public,N/A,N/A,N/A,N/A
217429,6178,Panther Hall,"<p>-Refrigerator<br />-Community kitchens on 2nd, 3rd and 4th Floor<br />-Laundry room on 1st Floor<br />-Twin extra long mattress (size 36 x 80 x 6)<br />-Shared bathroom</p>",N/A,Active,Public,https://studentaffairs.fiu.edu/campus-services/housing-and-residential-life/explore-housing/housing-options/panther-hall/index.php,N/A,N/A,N/A
375295,6178,Panther Moot Court,"<p>This organization will provide students with the opportunity to learn case law, oral argument, and legal briefing skills. This organization will also further develop the pre-law community at FIU by providing access to an opportunity that bestows a competitive advantage on future law school applicants.</p>",N/A,Active,Public,N/A,N/A,N/A,N/A
207707,6178,Panther Power,"<p>Panther Power is the spirit and pride organization that works directly with Athletics to get students excited about FIU and its athletic teams. Our goal is promote FIU pride, create a community within the student body and get student support at home games. We host pep rallies throughout the year, and many other exciting events. If you need a boost of blue and gold pride, we're the group for you!!!!! You can't fight the power, 'cause it's Panther Power!!!!!</p>",pantherpower@fiu.edu,Active,Public,N/A,https://www.instagram.com/fiupantherpower/?hl=en,http://facebook.com/FIUPantherPower,http://twitter.com/PantherPowerBBC
327474,6178,Panther Robotics,"<p>Panther robotics is a student organization aimed to provide members a chance to test their skills in robotics by promoting collaborative projects and robotic competitions. We encourage students from all majors to contribute to the different stages of building a robot such as brainstorming, designing, building, programming, prototyping, testing, and upgrading the robot. Panther Robotics also aims to give back to the community by performing outreach programs based on STEM principles.&nbsp;&nbsp;</p>",panrobotics@fiu.edu,Active,Public,https://chat.whatsapp.com/I7VxV6VJd0mJifn7qeOzCE,http://www.instagram.com/fiu_pantherrobotics/,N/A,N/A
365458,6178,Panther Roundnet,"<p>Looking for some awesome roundnet players to participate in tournaments and bring home some trophies!</p>
<p>&nbsp;</p>
<p>We meet at the north turf field on Monday and Thursday from 6-9pm.</p>",dgonz601@fiu.edu,Active,Public,https://linktr.ee/panthers_roundnet,https://www.instagram.com/panthers_roundnet/,N/A,N/A
356120,6178,Panther2Panther Mentor Collective,"<p>Panther2Panther Mentor Collective enhances the student experience by linking them one-on-one with a student mentor. Students are paired with someone invested in their success &mdash; a person ready to listen, inspire, help navigate challenges, and recognize opportunities. Students will learn what to expect in school, how to approach challenges and gain career advice. At the same time, mentors will build their networks and develop skills to become better professionals and leaders.</p>",p2pmentor@fiu.edu,Active,Public,https://acs.fiu.edu/initiatives/panther2panther-mentor-collective/index.html,N/A,N/A,N/A
217446,6178,Panthers Care,"<p>Panthers Care includes:</p>
<ul>
<li>Outreach aimed at educating members of the FIU community about how to identify a student in need of support</li>
<li>Workshops for student groups aimed at encouraging care and support for each other and speaking up on behalf of those in need</li>
<li>An easy way for anyone in our FIU community to anonymously share a concern about another student through an online reporting system</li>
<li>Outreach to students who self-identify or are identified by others, by providing appropriate referrals and resources to address their concerns</li>
<li>A network of campus resources that are available to assist and support students</li>
<li>An online database that students can use to easily navigate university resources</li>
</ul>
<p><em>Panthers Care is not a student organization.&nbsp;</em></p>",Jrburns@fiu.edu,Active,Public,http://PanthersCare.FIU.edu,http://instagram.com/FIUPanthersCare,N/A,N/A
312818,6178,Panthers Connect Challenge,"<p>The&nbsp;Panthers Connect Challenge is an engagement initiative for undergraduate students that helps you connect with your fellow Panthers. It provides you with a curated pathway to make the most of your college experience while building affinity to FIU and having fun.&nbsp;</p>
<p>&nbsp;</p>
<p>Want to get engaged and win great prizes? Join the Panthers Connect Challenge! Attend events, accumulate coins, and exchange them for incredible experiences and gifts.</p>
<p>&nbsp;</p>
<p><a href=""https://youtu.be/5ljQEieFfX0"">https://youtu.be/5ljQEieFfX0</a></p>
<p>&nbsp;</p>
<p>Here&rsquo;s how the challenge works:</p>
<ol>
<li><a href=""/engage/involvement/paths#/"">Click here</a> to go to your Paths or scroll down the Home page until you see &ldquo;Paths&rdquo; on the right-hand side. One of your Paths will be the &ldquo;Panthers Connect Challenge 2020&rdquo;.&nbsp;</li>
<li>Click on the &ldquo;Panthers Connect Challenge&rdquo; Path to see all the events you can attend.</li>
<li>Events are divided into six categories:
<ul>
<li>Athletics &amp; Wellness</li>
<li>Career &amp; Professional Development</li>
<li>Research &amp; Scholarship</li>
<li>Service &amp; Leadership</li>
<li>Social &amp; Interest Groups</li>
<li>World &amp; Culture</li>
</ul>
</li>
<li>Attend two events in that category to complete it and get a virtual coin. You can get a maximum of 6 coins by completing all categories.</li>
<li>Your coins can be used to enter exciting prize raffles throughout the year. One coin = one raffle entry. Make sure to join this organization page to stay up to date with raffle/prize announcements.</li>
<li>When you enter a raffle, you can choose to use as many coins as you have or save them for later. Once you use one of your coins you can&rsquo;t get it back!</li>
<li>If you obtain all six coins and use them up in raffles, you can re-start the challenge by attending more events.
<ul>
<li>Note: you must complete all categories and use up all your coins before you are able to accumulate new coins.</li>
</ul>
</li>
</ol>
<p><strong>Have any questions or don't see the Panthers Connect Challenge 2020 path? Email us at cse@fiu.edu for more information!</strong></p>",N/A,Active,Public,N/A,N/A,N/A,N/A
384690,6178,Panthers Run Club,"<p>Welcome to Panthers Run Club! We are more than a running club; we are a vibrant community open to individuals of all experiences and backgrounds here at FIU. Our mission is to cultivate healthy habits through running, encompassing fitness, wellness, and happiness. Join us for our weekly meetups every Monday, Wednesday, and Thursday, and be part of our community service activities, fostering a stronger sense of community within Miami!</p>",sagud008@fiu.edu,Active,Public,N/A,https://www.instagram.com/panthersrun?igsh=MXViZXpkaHN1ZXoxcQ%3D%3D&utm_source=qr,N/A,N/A
217221,6178,Parkview Hall,"<p>Parkview Hall is a community featuring fully furnished 4-bedroom/2-bathroom apartments. It is home to 224 upper-class students and 5 resident assistants.</p>
<h2>Features</h2>
<ul>
<li>Full kitchen</li>
<li>Living room</li>
<li>Laundry room on 2nd floor</li>
<li>Full mattress (size 54 x 80 x 6)</li>
<li>Shared bathrooms</li>
</ul>",N/A,Active,Public,https://studentaffairs.fiu.edu/campus-services/housing-and-residential-life/explore-housing/housing-options/parkview-hall/index.php,N/A,N/A,N/A
369137,6178,Parkview Honors College EdgeLab,"<p>Now also at Parkview!</p>
<p>We are an organization, that focuses on giving all students the opportunity to learn, design, and make creative materials. These materials could be for cool projects, useful gadgets, or anything that you want to bring to life. We will be focusing on both the proposal, business, and design processes, as well as the actual construction and manufacturing for each project or item.</p>
<p>&nbsp;</p>
<p>There will be organized educational sessions and workshops to give members the skills in preparation for making their designs and proposing their production in the future. These seminars include learning how to use a 3D printer, how to use 3D modeling software such as SolidWorks and Google SketchUp, programming business, and how to design in general.</p>
<p>&nbsp;</p>
<p>We accept any FIU student from any major and any background that wants to make great things or learn how to get on the right track to making it, though Honors students will receive special offers. Don&rsquo;t be afraid to contact us for more information!</p>",N/A,Active,Public,https://honorsedgelab.fiu.edu/,N/A,N/A,N/A
221160,6178,Pediatrics Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
